Gene,GAs1,GAs2,GAs3,GC1,GC2,GC3,UAs1,UAs2,UAs3,UC1,UC2,UC3
Solyc11g013750.3,795,893,631,688,795,1041,677,414,692,495,452,497
Solyc12g062440.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g028470.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g093350.3,401,600,412,424,589,540,1005,834,987,604,625,702
Solyc10g050640.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g008330.2,588,682,457,624,502,836,540,392,537,550,297,453
Solyc07g018350.2,3709,4372,3302,4537,4881,4216,3184,1853,2618,2350,2675,2813
Solyc12g070156.2,10,1,4,0,0,8,13,14,6,0,1,4
Solyc03g006540.3,1801,2208,1581,2235,2199,2974,2712,1956,1926,1279,587,1367
Solyc09g005970.1,0,4,0,0,0,0,0,0,0,0,0,0
Solyc01g099650.3,1,5,40,28,0,36,387,154,282,387,15,121
Solyc03g051665.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g061930.4,1314,2200,2547,1099,808,954,1014,453,760,881,550,639
Solyc08g067650.2,15,22,28,2,41,20,17,14,5,5,5,21
Solyc04g025283.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g007680.2,3300,3271,2523,2983,3009,3339,8178,5961,5792,3740,3987,4210
Solyc02g030550.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g007660.1,569,722,484,522,560,515,161,127,165,439,424,415
Solyc06g011510.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g035190.2,115,226,142,213,186,427,434,297,339,555,98,183
Solyc01g008880.3,0,0,0,0,1,2,0,0,10,0,0,0
Solyc09g005480.3,691,1178,579,566,570,763,515,432,250,360,326,283
Solyc08g082010.3,3889,5426,2405,3969,4812,3455,3550,2162,3965,3183,4402,5440
Solyc10g050030.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g013260.3,4906,3748,1685,3083,4146,4064,2019,1380,1095,2060,2261,2038
Solyc01g008760.4,359,360,243,396,455,364,226,123,237,246,223,150
Solyc09g061794.1,117,156,177,119,248,189,136,11,63,18,94,45
Solyc02g072420.1,27,38,10,29,12,47,0,0,0,0,0,1
Solyc01g099770.3,87188,114971,84232,98718,108056,130328,62132,40652,66395,67833,50767,54028
Solyc08g067530.1,0,0,0,0,0,13,467,460,342,446,37,237
Solyc06g074180.3,12,11,19,0,21,17,22,8,15,26,4,30
Solyc11g007560.2,0,0,0,4,0,0,0,0,6,0,1,0
Solyc04g007540.3,527,567,232,770,566,462,312,207,529,370,327,428
Solyc06g011630.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g093230.4,260,1250,3000,495,169,238,180,120,88,373,404,414
Solyc08g061190.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g057420.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g043350.4,1372,2086,1186,1536,1280,1680,810,577,819,836,873,910
Solyc03g121100.4,0,2,27,0,12,8,150,86,40,65,7,14
Solyc03g006420.4,1074,1452,761,838,1048,1262,656,469,667,994,507,807
Solyc10g008310.1,206,406,172,153,237,225,140,116,138,204,76,159
Solyc01g013810.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g005360.3,1081,1515,965,1161,1316,1453,748,435,807,874,995,930
Solyc01g107700.4,5801,7796,4686,6646,5961,5932,3225,1962,3286,2150,2821,2712
Solyc02g062250.3,1724,1665,1054,1344,1880,1886,1289,795,1157,1174,1283,1127
Solyc04g015110.3,7,0,0,12,0,7,0,0,9,0,0,0
Solyc08g067796.1,24,19,19,0,17,0,10,0,12,1,3,10
Solyc06g034310.4,8,16,8,6,13,54,12,4,25,4,6,6
Solyc11g013870.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g034332.1,0,0,0,0,0,0,0,0,1,0,0,0
Solyc10g052847.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g082370.1,547,870,291,944,1346,1146,219,128,178,312,672,465
Solyc01g044300.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g113160.1,0,0,0,0,0,0,0,0,0,8,2,0
Solyc12g099655.1,4,0,1,0,6,0,51,15,28,1,0,6
Solyc06g066740.3,530,1461,921,671,742,751,439,387,533,582,400,418
Solyc06g074550.3,97,162,102,143,166,97,21,22,36,38,21,23
Solyc01g008640.4,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g072300.4,5128,6610,4320,4221,5099,5865,3041,2201,3148,5110,3756,4543
Solyc09g058970.1,0,3,0,0,0,0,0,0,0,0,0,0
Solyc07g005110.4,136,585,601,189,85,72,1,12,40,102,511,296
Solyc12g095840.2,605,740,450,642,568,570,399,290,366,474,539,401
Solyc03g063370.3,32,56,61,39,85,146,57,26,56,21,26,12
Solyc04g078030.3,0,0,0,0,0,4,5,4,4,1,0,0
Solyc01g107690.4,1278,1347,1495,921,1050,1525,944,359,866,663,992,870
Solyc04g039970.1,0,0,0,0,0,0,0,0,0,0,0,3
Solyc08g074560.3,8225,10357,7002,9685,8684,8201,6644,5098,6159,4516,4632,6693
Solyc04g047780.1,1,1,14,0,0,1,0,1,1,1,4,0
Solyc10g008550.3,0,6,0,1,0,4,0,0,0,0,0,0
Solyc02g091240.1,4046,5559,3428,5526,6534,6826,1961,1534,2357,1959,2781,2737
Solyc01g008520.3,273,282,132,270,363,420,65,70,79,178,72,141
Solyc12g062200.1,106,61,14,44,81,37,8,1,22,8,1,6
Solyc10g076880.2,46,8,7,40,38,194,105,36,104,79,51,54
Solyc09g018730.4,2604,2953,1622,2126,2639,2845,3539,2184,2702,1930,2104,2069
Solyc03g113040.4,852,2148,1417,819,868,659,236,286,211,240,281,519
Solyc02g072290.1,0,12,0,10,0,8,0,0,0,0,0,0
Solyc03g095810.3,137,75,116,82,72,78,633,352,237,98,31,131
Solyc11g065935.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g066860.2,0,0,0,0,0,0,0,1,0,0,0,0
Solyc10g032567.1,1084,1443,771,1620,2467,3013,1397,1050,2489,1656,2521,2584
Solyc06g069020.4,10634,14625,6998,8614,9848,9680,7197,5083,5454,4700,5990,5634
Solyc05g012860.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g072170.3,38,24,45,32,50,83,90,52,68,40,29,41
Solyc08g014280.3,194,117,110,78,140,342,1331,590,1047,890,189,466
Solyc03g063490.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g095960.3,18795,17754,8456,8582,12452,16535,11536,8620,11358,17312,10296,15955
Solyc01g107570.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g074680.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g082490.3,54,24,26,31,4,24,19,2,8,0,5,1
Solyc01g013930.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g015350.3,2305,2905,1496,2233,2377,2618,1205,695,1204,1421,1439,1540
Solyc08g082500.2,1,1,12,2,1,0,0,0,0,0,0,0
Solyc03g121090.4,1852,3073,3911,2148,1750,1914,362,174,287,287,295,278
Solyc06g006100.3,4915,3680,2847,3536,3395,3425,1696,1791,950,926,756,867
Solyc01g099530.3,363,352,262,266,234,301,55,106,100,125,40,77
Solyc03g063500.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g062370.4,5132,7646,4918,4649,4717,4856,1221,877,1357,1923,1636,1967
Solyc05g056590.4,2709,3700,2461,3074,3222,3095,2722,1631,2939,1944,1992,2263
Solyc08g082130.3,627,474,430,84,321,575,265,89,212,175,212,104
Solyc10g039293.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g056490.1,274,276,160,182,299,353,407,221,197,221,94,106
Solyc01g099280.3,1965,2399,1272,1687,2395,2301,1866,1364,1829,2057,1640,1926
Solyc01g057910.3,95,61,35,116,57,44,22,15,52,27,23,42
Solyc02g067107.1,77,82,125,118,148,165,134,52,121,69,56,95
Solyc06g074310.4,607,703,518,433,493,659,383,246,256,564,340,301
Solyc07g005230.2,667,1090,779,388,670,872,427,237,447,582,366,528
Solyc05g043230.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g076760.3,959,1583,895,2026,2001,2438,23,44,37,198,138,72
Solyc06g006090.1,0,1,12,0,9,5,174,132,170,197,12,65
Solyc02g091120.4,1453,1886,1194,1481,1607,1804,1206,646,1181,1367,1370,1491
Solyc09g018850.3,204,182,158,186,248,190,175,118,152,164,156,157
Solyc06g074670.4,3841,13836,11957,4689,2208,1639,3284,2284,2529,3208,1908,2760
Solyc02g091000.4,1986,4438,1027,1886,1768,1054,369,151,295,370,735,583
Solyc03g113410.2,15,40,28,60,22,18,6,1,0,20,21,27
Solyc05g012620.4,2464,3720,2796,2822,2293,2856,6446,4905,6035,3239,2864,4139
Solyc07g005470.4,31,102,117,35,84,171,511,311,327,404,184,273
Solyc02g062490.4,30,45,50,9,1,0,4,1,0,10,5,1
Solyc04g072038.1,1199,941,397,1027,1120,921,1025,903,818,422,521,476
Solyc05g056470.1,0,1,0,4,0,0,481,535,653,642,171,413
Solyc10g008800.4,1517,2155,1211,1752,1625,1884,1240,898,1318,1214,783,1033
Solyc11g032045.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g072050.2,10,16,1,4,13,23,9,10,5,44,21,31
Solyc12g056370.1,0,0,0,0,6,1,0,0,0,0,0,0
Solyc07g052990.1,128,792,632,396,204,167,111,27,107,134,148,56
Solyc08g061320.3,19599,20315,13931,16217,20259,20816,17342,10218,15368,13637,13028,14933
Solyc02g062500.3,330,559,448,157,294,548,483,193,482,320,431,351
Solyc12g098827.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g008790.3,1325,1355,1029,1515,1120,1933,1094,569,1065,756,756,960
Solyc12g100320.2,1122,1155,710,1074,1106,1202,851,484,722,418,678,447
Solyc08g067040.4,2300,1987,1252,1734,1512,2364,1368,992,1135,1658,1088,1572
Solyc10g006275.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g030430.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g088440.2,1232,1892,1634,1212,1157,1464,843,579,939,1286,1081,1048
Solyc01g008390.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g015590.4,96,229,191,126,88,159,328,168,293,160,167,232
Solyc09g018970.1,47,22,4,12,93,31,14,10,5,17,21,10
Solyc01g107450.4,1924,1897,1014,996,1366,1426,1748,1005,864,769,776,744
Solyc06g008210.4,144,321,190,133,137,175,673,314,359,381,240,326
Solyc01g057660.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g044933.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g022860.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g089970.3,28396,30285,15025,17056,21931,27546,27193,18062,17383,12993,15496,14366
Solyc05g012740.2,17,22,1,45,16,25,0,0,0,4,8,4
Solyc02g062620.3,4222,5274,2871,4174,4822,4967,4491,3179,4422,3589,4143,3845
Solyc09g150133.1,0,2,0,0,4,0,0,0,0,0,0,0
Solyc10g008670.3,312,228,323,363,419,366,682,378,914,530,303,381
Solyc08g082250.3,1582,1482,1443,1102,1915,5288,14384,8832,20107,8551,3206,7607
Solyc03g113280.3,1274,1345,1333,812,710,869,5853,4503,7044,4108,3183,4873
Solyc04g081820.3,3688,3324,1773,2136,3075,3193,3630,1951,2216,2220,1806,2257
Solyc06g074430.4,17327,19430,8463,10109,12916,11605,24708,16137,9916,6800,8288,7059
Solyc11g007810.3,1052,1306,615,1054,1098,1510,1391,916,1015,573,775,809
Solyc12g056250.2,2657,4855,2247,3329,4556,2836,842,557,979,1140,2476,2192
Solyc04g007910.3,427,523,335,493,679,569,582,491,492,525,252,342
Solyc08g067160.3,772,440,1235,49,141,202,850,499,879,903,888,776
Solyc12g100200.2,2601,3640,2735,2905,3464,4178,2314,1678,2360,2102,2314,2608
Solyc04g015470.3,189,218,200,177,206,404,421,289,389,515,64,271
Solyc01g099410.3,629,1691,2209,801,781,1475,10796,6255,6350,5682,3072,3575
Solyc07g052870.2,50,117,49,40,29,60,67,19,75,44,53,59
Solyc08g014040.3,487,821,396,477,733,866,512,420,492,341,330,276
Solyc01g107330.4,5633,7628,5749,5618,6222,7485,16380,14042,10009,5314,2843,5180
Solyc02g085300.4,3783,5335,4767,2185,2337,2744,1065,509,842,772,1402,1367
Solyc06g061180.2,1175,1609,1407,1202,1226,1023,554,317,818,922,1243,1432
Solyc01g057780.3,4508,4572,2441,2844,3328,3380,4256,3846,2823,2365,1378,2625
Solyc09g005730.4,745,1572,448,1686,2281,2314,368,219,1677,1838,5408,3289
Solyc01g044420.4,1,9,6,0,9,10,0,0,0,0,0,0
Solyc02g030310.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g008400.3,143,172,184,130,161,335,29,13,8,7,17,6
Solyc05g045927.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g056350.3,4417,6195,3737,3165,4044,5495,3274,2043,2776,2816,3122,3239
Solyc12g035440.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g120610.3,1333,1508,780,1208,1475,1126,267,114,294,424,539,442
Solyc09g098500.4,361,793,444,532,356,533,379,250,495,318,400,369
Solyc11g069060.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g055840.3,390,439,227,334,445,315,101,78,44,48,85,130
Solyc10g051250.1,44,93,84,84,54,58,7,0,3,53,111,83
Solyc10g062100.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g055540.3,42,75,89,33,35,73,6,15,20,38,68,69
Solyc01g012580.1,0,0,0,15,0,0,0,0,0,0,0,0
Solyc04g008880.4,68,148,125,102,103,182,214,160,247,154,87,102
Solyc09g010605.1,57,123,146,58,95,95,12,13,38,41,9,39
Solyc03g013375.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g099990.2,2232,3960,1928,2043,2755,2793,2040,1237,1403,1601,2429,2026
Solyc08g005930.1,370,219,199,205,347,214,831,502,387,337,366,475
Solyc08g006295.1,0,6,0,26,0,6,0,0,0,6,0,0
Solyc10g062090.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g065060.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g015630.3,296,276,287,223,240,437,187,87,214,135,76,76
Solyc01g059880.3,1887,3019,1732,3983,5239,4697,2765,2029,2465,4946,3439,3528
Solyc09g073010.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g060215.1,0,1,0,0,1,0,0,0,0,0,0,0
Solyc03g033430.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g062520.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g084610.1,276,290,296,147,190,539,299,305,438,501,73,213
Solyc11g011040.2,2925,3689,1902,2984,2963,3195,1224,641,1008,743,1342,1139
Solyc07g055960.3,3,28,13,22,6,33,9,1,17,1,10,4
Solyc10g062220.2,226,269,209,102,159,121,162,101,100,107,95,105
Solyc10g051370.3,0,0,0,0,0,0,0,0,0,0,4,0
Solyc05g055660.3,177,68,112,50,21,159,0,0,0,0,8,5
Solyc04g015030.4,182,226,284,31,119,550,12126,6022,6649,3848,1698,3511
Solyc03g033310.4,1744,1804,1109,1867,1954,2832,1194,843,1315,1102,1197,955
Solyc03g044270.3,2026,1893,1225,1615,1544,1792,2056,913,1347,1276,1243,1198
Solyc04g015150.4,1815,1891,1417,1508,1923,2192,1157,657,726,718,761,816
Solyc06g036000.4,1393,1395,745,1157,1447,1288,591,335,642,532,634,665
Solyc09g098370.4,1349,1434,1101,1076,1135,1551,956,568,850,1196,1052,1046
Solyc12g088910.3,534,1069,1015,166,265,495,415,164,292,353,425,375
Solyc05g040000.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g084850.3,34,5,8,14,34,28,91,39,273,340,211,58
Solyc03g044520.2,1,0,0,0,0,0,1,0,0,4,6,0
Solyc07g055720.4,17238,23034,22711,21628,20857,22778,199,74,112,26,90,86
Solyc12g062640.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g066560.1,359,275,262,304,280,258,47,34,56,85,146,107
Solyc04g080080.3,950,1737,1023,858,1362,1347,799,479,526,920,1048,866
Solyc12g099870.3,4,33,24,0,6,6,0,4,6,17,0,1
Solyc05g150143.1,0,0,8,4,0,0,4,0,13,6,1,4
Solyc08g069070.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g005810.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g062270.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g098620.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g015750.3,32,12,0,22,11,32,26,21,5,33,11,28
Solyc01g028865.1,0,2,0,0,16,0,0,0,0,0,0,4
Solyc05g050887.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g007050.1,113,131,85,54,66,73,22,13,31,24,10,17
Solyc12g099630.2,218,265,119,208,217,210,97,114,60,89,65,98
Solyc04g015270.3,5202,6129,4684,4647,5344,6776,6200,3997,4519,4517,2590,3962
Solyc01g044340.3,39,141,60,73,61,69,10,13,27,94,55,88
Solyc11g005790.3,155,214,103,302,180,334,118,50,61,80,30,52
Solyc02g080150.3,568,706,279,575,747,711,592,414,352,351,429,375
Solyc05g051080.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g005560.3,997,1340,1051,1003,1167,1277,383,188,581,649,1347,1058
Solyc04g080450.1,1287,2206,1800,1081,1567,2437,1862,1193,1663,2302,971,1495
Solyc11g011280.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g150119.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g005800.2,165,203,175,218,254,210,554,285,250,242,297,262
Solyc07g062230.4,4,0,0,0,0,0,8,15,3,1,1,1
Solyc06g036120.3,529,548,307,436,477,396,228,79,223,148,212,224
Solyc03g120850.4,18022,21647,17549,19429,18841,22614,35037,26156,20815,10922,6785,11759
Solyc08g081580.4,5588,5890,3244,3662,4088,4523,4353,2506,3027,2153,2295,2323
Solyc10g017757.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g044150.4,5234,13126,10503,7082,6321,6194,7805,5768,6347,6100,2664,4902
Solyc06g036240.2,18,13,0,33,27,12,0,0,0,0,0,0
Solyc07g055600.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g083070.3,2468,3163,1980,2998,3232,3512,2119,1236,1847,1259,1811,1543
Solyc10g051010.3,43,68,74,31,101,96,31,39,27,93,10,22
Solyc01g017535.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g008640.3,2196,2935,2237,1972,2307,3077,1814,1173,1575,1469,1140,1511
Solyc05g012820.2,179,532,168,441,327,266,1,20,5,50,219,108
Solyc05g044450.1,0,0,0,0,0,0,0,0,0,1,0,0
Solyc01g010063.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g008760.3,898,946,536,821,948,1193,791,692,604,676,828,853
Solyc04g080570.3,4180,3955,1860,3049,4110,4047,4027,2550,2555,3050,3134,3516
Solyc11g005920.3,6937,6950,3801,3895,5555,5339,1765,904,1651,2602,2883,2939
Solyc04g025100.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g055470.3,4870,4189,3007,5453,7065,6450,477,352,985,651,1271,1665
Solyc05g044570.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g069180.2,3075,4140,2273,4074,4235,3430,936,742,1179,1302,2188,1888
Solyc03g098080.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g007170.4,2136,2614,1677,1808,2271,2469,1246,845,1139,1333,751,1166
Solyc04g015390.2,47,26,22,26,32,55,51,10,3,56,14,31
Solyc02g080030.2,3,11,21,6,2,0,0,0,0,0,0,0
Solyc10g051130.3,89,135,132,133,155,103,67,39,53,86,51,88
Solyc12g094390.1,33,125,99,246,161,174,7,0,8,41,59,23
Solyc10g062340.2,4334,4169,2730,3335,3828,4078,3104,2050,3008,2815,2701,3377
Solyc03g033550.3,7,10,6,19,6,9,97,56,56,76,7,44
Solyc11g011160.1,586,565,268,908,888,1314,506,228,538,646,202,274
Solyc08g022140.1,0,14,0,0,0,0,0,0,0,0,0,0
Solyc04g051248.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g094400.2,45,36,74,70,92,573,564,59,155,121,224,164
Solyc02g084730.3,74,101,49,68,103,78,30,85,61,73,12,42
Solyc05g055780.4,677,588,205,271,412,599,690,404,521,283,391,378
Solyc05g012940.4,366,710,423,495,478,503,611,380,350,282,277,443
Solyc09g066500.4,5080,6980,3580,3796,4053,4592,5797,3012,3165,2420,2917,2319
Solyc08g005680.4,8,25,113,5,8,77,1881,381,925,280,159,275
Solyc03g034415.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g062110.3,1301,1088,615,926,1211,1110,643,445,530,746,734,848
Solyc03g120730.3,2171,4081,2256,2165,2471,2004,405,282,794,767,1188,1133
Solyc09g098130.3,848,795,467,814,1110,1026,737,460,704,702,455,634
Solyc10g055710.2,50,83,87,49,53,93,36,28,31,61,34,28
Solyc05g055050.3,0,0,0,0,0,6,0,0,0,4,0,0
Solyc08g081460.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g016800.2,0,0,0,0,0,0,0,0,6,0,0,4
Solyc10g007230.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g098210.4,3856,7886,3498,4244,5280,3781,936,585,1114,2056,3117,2678
Solyc04g015520.3,1267,1840,620,2139,3361,3174,988,576,1887,1779,2310,2071
Solyc09g066490.4,983,1814,1518,801,1212,1271,1324,791,1077,1197,1044,1080
Solyc09g007300.3,562,700,512,510,681,751,377,218,352,418,438,532
Solyc02g090100.1,5195,5886,3730,6468,7159,6935,16588,12275,13431,8899,9627,9946
Solyc06g009840.3,59,108,96,136,155,100,20,21,38,24,73,71
Solyc09g005143.1,0,0,0,0,0,0,0,0,4,0,0,0
Solyc02g091360.1,514,637,308,476,789,662,273,204,238,247,148,265
Solyc03g097060.4,1436,1391,1116,1181,1307,1448,1406,927,1256,1482,1143,1425
Solyc04g052910.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g094520.2,1581,6196,5903,2227,1685,966,1357,671,1805,1077,874,1004
Solyc01g087060.4,146,124,143,93,110,403,114,40,61,77,6,45
Solyc01g102830.3,2095,2141,1406,1856,2097,2446,3220,2063,2041,2175,2403,2181
Solyc07g066190.3,127,134,82,116,112,125,126,66,89,64,72,126
Solyc02g088940.3,5587,7887,5154,4966,6333,5950,2785,1315,1941,1717,1995,1945
Solyc09g098010.3,6,11,41,6,12,6,468,112,202,54,80,74
Solyc09g007290.4,3177,3298,1786,3396,4372,4264,1997,1272,2316,2624,1985,2102
Solyc07g062590.4,592,777,404,502,599,750,377,248,344,290,347,306
Solyc04g058000.2,0,0,8,6,0,1,0,0,0,0,0,0
Solyc01g102710.2,5193,4654,3343,4084,5137,5457,1643,938,1049,2098,1760,2240
Solyc10g083370.1,299,411,230,307,516,562,103,206,468,682,532,748
Solyc11g022490.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g068000.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g018140.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g080690.3,2,14,6,0,37,0,0,0,1,0,1,4
Solyc03g098330.2,519,378,258,432,614,471,472,305,488,444,380,456
Solyc06g036480.2,0,1,0,0,0,0,0,0,0,0,0,0
Solyc07g045530.2,1777,4173,2409,3619,2866,1528,217,96,151,424,1256,987
Solyc10g055460.2,148,120,64,67,122,129,27,16,37,25,4,43
Solyc10g018070.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g077690.1,1,10,0,1,9,12,1,0,0,0,3,0
Solyc11g005430.2,20,36,79,28,35,0,83,84,254,152,100,178
Solyc05g012690.4,1221,1497,996,1337,1425,1684,797,416,799,591,937,879
Solyc02g090220.3,6,0,9,12,0,11,36,44,73,32,10,43
Solyc12g008670.2,10,52,68,13,0,11,4,1,0,13,5,12
Solyc02g090090.3,2338,2912,1687,2118,2647,2906,3135,1800,2660,2384,2077,2342
Solyc02g091480.1,12,20,2,4,0,17,0,0,0,0,0,0
Solyc00g052430.2,2,0,2,0,0,0,0,0,0,0,8,0
Solyc05g012450.4,705,1094,656,422,636,1021,1286,695,1060,1202,512,817
Solyc05g012700.3,7949,8387,7252,9725,9090,9455,7172,5387,7794,5850,5540,6568
Solyc07g045410.2,88,87,59,49,55,88,61,43,79,43,14,26
Solyc01g102950.3,7085,8493,5127,7618,7220,6945,11107,7477,8728,7178,4885,6696
Solyc07g062350.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g066370.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g094640.3,46564,48826,73455,59026,45203,54739,170943,115809,123624,47659,37915,87333
Solyc09g083200.4,2839,3841,1724,4937,3739,2476,658,367,586,997,3269,2511
Solyc12g088300.2,338,352,127,865,654,406,226,52,178,100,329,210
Solyc03g119180.1,38,8,24,0,0,11,53,71,84,34,29,16
Solyc11g005310.1,5,26,0,4,6,18,31,69,522,90,146,212
Solyc09g007420.4,0,1,17,4,4,20,340,193,271,198,30,127
Solyc10g007110.3,484,598,448,468,502,718,6577,4457,8949,6242,8902,9316
Solyc08g022020.1,27,24,14,43,18,3,8,11,20,0,1,5
Solyc11g005670.2,4861,5312,3435,2652,3426,5514,2903,1795,2552,3704,2653,3386
Solyc06g009960.3,18,13,4,15,7,9,6,12,1,9,7,3
Solyc04g015400.3,345,382,224,297,600,617,201,141,208,193,136,157
Solyc04g025090.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g069260.1,4,0,0,0,0,0,0,0,0,0,0,0
Solyc07g041035.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g007470.4,804,1169,848,832,1227,1010,789,586,707,926,768,1023
Solyc01g016790.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g088820.4,263,226,426,50,83,220,1246,924,941,1787,147,453
Solyc03g065310.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g055580.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g088290.2,3042,2860,1645,1720,2367,2851,2648,1855,2046,2050,1234,1866
Solyc04g074470.1,25,357,453,37,2,35,216,41,105,52,32,57
Solyc05g055910.4,1411,2273,1361,2091,1851,1806,256,114,476,555,1195,938
Solyc12g008550.3,343,188,208,198,332,445,225,97,370,229,281,282
Solyc07g066200.4,3160,3259,1825,2861,3276,3894,1532,1006,1513,2155,1817,2261
Solyc04g080700.4,25318,32452,34413,31347,32884,32241,1389,663,1569,2116,3117,2949
Solyc10g083250.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g083190.3,10668,15638,13475,15735,14349,13503,10186,9136,10811,5837,5998,9253
Solyc07g062600.4,2109,2426,1791,1704,2363,2752,1408,956,1307,1883,1210,1604
Solyc11g022500.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g018260.2,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g084970.4,175,311,190,336,217,142,341,66,129,108,229,258
Solyc07g066440.4,1373,1698,896,1613,1565,1612,567,330,750,893,1116,962
Solyc07g018210.3,493,467,253,555,556,761,372,215,222,263,356,250
Solyc03g120970.3,121,129,185,19,65,96,383,246,368,216,63,110
Solyc07g150109.1,129,190,83,174,191,213,32,34,56,103,63,57
Solyc03g098570.1,0,0,1,0,0,6,0,0,0,0,0,6
Solyc04g080940.4,204,118,265,43,46,305,2005,1703,3577,740,320,739
Solyc12g088170.2,574,3342,280,22396,8411,9946,2984,1393,4755,4859,1764,1987
Solyc07g045280.3,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g090460.2,578,573,530,362,878,1128,302,54,121,242,159,91
Solyc03g033790.4,183,1597,1103,348,309,172,6,18,12,273,754,350
